
Las Vegas Challenge
4
3	132.00	Kristin Tattar	73986	962	-2	62	990	66	959			128	$1,275
5	120.00	Catrina Allen	44184	969	-1	68	944	61	998			129	$1,000
6	114.00	Sarah Hokom	34563	964	+3	67	952	66	959			133	$850
7	108.00	Juliana Korver	7438	950	+4	69	936	65	967			134	$700
8	102.00	Kat Mertsch	99455	911	+5	68	944	67	952			135	$650
9	96.00	Deann Carey	66842	917	+6	69	936	67	952			136	$500
10	90.00	Vanessa Van Dyken	62325	939	+10	71	921	69	936			140	$300
10	90.00	Holly Finley	51277	939	+10	69	936	71	921			140	$300
10	90.00	Raven Klein	138272	871	+10	68	944	72	913			140	$300
13	72.00	Kona Star Panis	27832	941	+13	72	913	71	921			143	
14	66.00	Sarah Gilpin	87338	935	+15	72	913	73	905			145	
15	60.00	Shelbi Dutton	107780	891	+17	76	882	71	921			147	
16	54.00	Kimberly Giannola	76910	892	+19	79	859	70	928			149	
16	54.00	Rebecca Cox	32917	927	+19	75	890	74	898			149	
18	42.00	Nova Six Four Politte	74995	904	+20	81	844	69	936			150	
19	36.00	Rebekah Kersey	47406	910	+21	79	859	72	913			151	
20	30.00	Esther Schultz	79049	873	+22	75	890	77	875			152	
21	24.00	Ellie Bryant	104814	880	+23	77	875	76	882			153	
22	18.00	Leah Tsinajinnie	139109	872	+32	74	898	88	790			162	
23	12.00	Amanda Ickes	91943	832	+33	84	821	79	859			163	
24	6.00	Caitlin Kray	139271	827	+34	82	836	82	836			164

Kansas City Wide Open
3
1	18.00	Nova Politte	74995	901	+19	64	905	66	827	56	957	186	$374
2	13.50	Katelyn Belty	106422	873	+20	62	924	58	911	67	851	187	$224
3	9.00	Ali Smith	147050	896	+21	69	859	59	900	60	919	188	
4	4.50	Kaylee Kincaid	40388	865	+28	66	887	61	880	68	841	195	

PCS Open
4
1	31.50	Anniken Steen	109996	916	+33	71	945	73	916	69	934	72	910	285	$582
2	27.00	Lykke Lorentzen	99441	937	+43	79	888	72	923	72	910	72	910	295	$291
3	22.50	Ingvild Lønvik	118782	859	+60	78	896	76	893	72	910	86	802	312	$145
4	18.00	Katarina Staalesen	66898	889	+63	78	896	83	841	75	887	79	856	315	$93
5	13.50	Ingvild Hellem	139321	819	+77	82	867	83	841	84	817	80	848	329	
6	9.00	Eirin Brun	104320	822	+99	96	767	87	811	87	794	81	840	351	
7	4.50	Amalie Ringdal Birkhol	144304	684	+148	111	661	100	714	100	693	89	778	400	

European Open
4
1	222.00	Henna Blomroos	59227	967	-11	63	990	64	981	64	983	62	999	253	$1,300
2	216.00	Kristin Tattar	73986	976	-9	64	983	63	989	65	976	63	991	255	$900
3	210.00	Eveliina Salonen	64927	978	-3	62	998	59	1019	65	976	75	902	261	$650
4	204.00	Keiti Tätte	94085	922	+7	68	953	68	951	65	976	70	939	271	$500
5	198.00	Anniken Steen	109996	925	+9	71	931	69	943	66	968	67	962	273	$405
6	192.00	Heidi Laine	66599	938	+10	69	945	73	913	69	946	63	991	274	$335
7	186.00	Jenni Eskelinen	57526	928	+17	70	938	70	936	70	938	71	932	281	$275
8	180.00	Anneli Tõugjas	85484	888	+20	71	931	71	928	72	923	70	939	284	$235
9	174.00	Lykke Lorentzen	99441	921	+21	65	975	76	891	74	908	70	939	285	$210
10	168.00	Rachel Turton	144658	924	+22	70	938	68	951	73	916	75	902	286	$190
11	162.00	Antonia Faber	65876	922	+26	73	916	68	951	78	879	71	932	290	
11	162.00	Eliška Bártková	86224	884	+26	72	923	70	936	75	901	73	917	290	
13	150.00	Tabea Wallus	80405	952	+29	73	916	72	921	74	908	74	910	293	
14	144.00	Katarina Staalesen	66898	890	+30	75	901	73	913	71	931	75	902	294	
15	138.00	Camilla Kampen	138707	879	+36	77	886	73	913	72	923	78	880	300	
16	132.00	Maija Laitinen	84600	904	+39	70	938	78	876	76	894	79	872	303	
17	126.00	Madli Vaht	80743	894	+40	81	856	74	906	75	901	74	910	304	
18	120.00	Wiebke Jahn	70414	916	+49	78	878	82	846	75	901	78	880	313	
18	120.00	Laura Posch	116926	873	+49	84	833	70	936	79	871	80	865	313	
18	120.00	Mireta Jurgeleviciute	76331	851	+49	79	871	77	883	74	908	83	843	313	
21	102.00	Maren Mossig	71081	868	+38	76	893	79	868	81	856			236	
22	96.00	Andreja Bernjak	109239	859	+40	79	871	78	876	81	856			238	
23	90.00	Eva Bínová	69385	895	+42	80	863	79	868	81	856			240	
24	84.00	Martina Vajdová	99740	864	+46	81	856	86	815	77	886			244	
24	84.00	Terhi Tuorilainen	84539	872	+46	79	871	83	838	82	849			244	
26	72.00	Senja Kantanen	97788	879	+48	85	826	78	876	83	841			246	
27	66.00	Lea Schadenhofer	101036	872	+55	80	863	91	778	82	849			253	
27	66.00	Danica Pajtak	62432	836	+55	83	841	85	823	85	826			253	
29	54.00	Mena Leuenberger	92521	855	+56	85	826	84	831	85	826			254	
30	48.00	Kolbrun Mist Palsdottir	84753	814	+58	84	833	84	831	88	804			256	
